id;numCavite;indiceBSS;designationBSS;natureCavite;typeCavite;typeCaviteAppauvri;nomCavite;statut;confidentialite;raisonConfidentialite;organismeChxConfidentialite;reperageGeographique;positionnement;positionnementAppauvri;sourceCoordonnees;precisionXY;dateValidite;auteurDescription;dateMajCavite;lambertOuvrage;xOuvrage;yOuvrage;zOuvrage;xouvl2e;youvl2e;numInsee;commentaires;caviteAssociee;cUserSaisie;cDateSaisie;cUserModif;dateValidationSaisie;dateValidationDiffusion;userValidationSaisie;userValidationDiffusion;statutValidation;dangerosite;
"109209";"AQIAA0020300";;;"chambres et piliers";"carrière";"carriere";"Fontarnaud_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-10-07";"5";"402753.000000";"1975641.000000";;"402753";"1975641";"33258";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105897";"AQIAA0020301";;;"chambres et piliers";"carrière";"carriere";"Fontarnaud_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"402791.000000";"1975602.000000";;"402791";"1975602";"33258";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109314";"AQIAA0020302";;;"chambres et piliers";"carrière";"carriere";"Fontarnaud_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"402879.000000";"1975578.000000";;"402879";"1975578";"33258";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2648";"AQIAA0020303";;;"chambres et piliers";"carrière";"carriere";"Fontarnaud_05";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"402984.000000";"1975656.000000";;"402984";"1975656";"33258";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108060";"AQIAA0020304";;;"chambres et galeries";"carrière";"carriere";"Barbe_Blanche_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407703.000000";"1999070.000000";;"407703";"1999070";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108865";"AQIAA0020305";;;"chambres et piliers";"carrière";"carriere";"Barbe_Blanche_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407706.000000";"1998973.000000";;"407706";"1998973";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2656";"AQIAA0020306";;;"chambres et galeries";"carrière";"carriere";"Barbe_Blanche_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407684.000000";"1998926.000000";;"407684";"1998926";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106170";"AQIAA0020307";;;"chambres et galeries";"carrière";"carriere";"Barbe_Blanche_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407691.000000";"1998895.000000";;"407691";"1998895";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105902";"AQIAA0020308";;;"chambres et galeries";"carrière";"carriere";"Le_Cros_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407672.000000";"1998872.000000";;"407672";"1998872";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108989";"AQIAA0020309";;;"chambres et galeries";"carrière";"carriere";"Le_Cros_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407657.000000";"1998846.000000";;"407657";"1998846";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106096";"AQIAA0020310";;;"chambres et galeries";"carrière";"carriere";"Le_Cros_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407623.000000";"1998794.000000";;"407623";"1998794";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2861";"AQIAA0020311";;;"chambres et galeries";"carrière";"carriere";"Le_Cros_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407589.000000";"1998761.000000";;"407589";"1998761";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105986";"AQIAA0020312";;;"galeries filantes";"carrière";"carriere";"Le_Cros_05";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407610.000000";"1998735.000000";;"407610";"1998735";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105939";"AQIAA0020313";;;"galeries filantes";"carrière";"carriere";"Le_Cros_06";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407703.000000";"1998750.000000";;"407703";"1998750";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108900";"AQIAA0020314";;;"chambres et piliers";"carrière";"carriere";"Le_Cros_07";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-04-30";"5";"407739.000000";"1998790.000000";;"407739";"1998790";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108838";"AQIAA0020315";;;"chambres et piliers";"carrière";"carriere";"Terrien_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"408494.000000";"1998727.000000";;"408494";"1998727";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2677";"AQIAA0020316";;;"chambres et piliers";"carrière";"carriere";"Grenet_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-10-07";"5";"408025.000000";"1998330.000000";;"408025";"1998330";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105910";"AQIAA0020317";;;"chambres et piliers";"carrière";"carriere";"Giraudon_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407359.000000";"1997910.000000";;"407359";"1997910";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105459";"AQIAA0020318";;;"chambres et galeries";"carrière";"carriere";"Giraudon_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407333.000000";"1997865.000000";;"407333";"1997865";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106314";"AQIAA0020319";;;"chambres et galeries";"carrière";"carriere";"Giraudon_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407347.000000";"1997861.000000";;"407347";"1997861";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2633";"AQIAA0020320";;;"chambres et piliers";"carrière";"carriere";"Bellevue_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407315.000000";"1997750.000000";;"407315";"1997750";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109466";"AQIAA0020321";;;"chambres et galeries";"carrière";"carriere";"Bellevue_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407090.000000";"1997744.000000";;"407090";"1997744";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108731";"AQIAA0020322";;;"chambres et galeries";"carrière";"carriere";"Bellevue_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407127.000000";"1997734.000000";;"407127";"1997734";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105758";"AQIAA0020323";;;"chambres et galeries";"carrière";"carriere";"Bellevue_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407098.000000";"1997710.000000";;"407098";"1997710";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106066";"AQIAA0020324";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407166.000000";"1997600.000000";;"407166";"1997600";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105924";"AQIAA0020325";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407194.000000";"1997590.000000";;"407194";"1997590";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108339";"AQIAA0020326";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407147.000000";"1997572.000000";;"407147";"1997572";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108771";"AQIAA0020327";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407185.000000";"1997554.000000";;"407185";"1997554";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109129";"AQIAA0020328";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_05";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407127.000000";"1997546.000000";;"407127";"1997546";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108249";"AQIAA0020329";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_06";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407199.000000";"1997521.000000";;"407199";"1997521";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105978";"AQIAA0020330";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_07";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407181.000000";"1997507.000000";;"407181";"1997507";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108859";"AQIAA0020331";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_08";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407189.000000";"1997483.000000";;"407189";"1997483";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106053";"AQIAA0020332";;;"chambres et galeries";"carrière";"carriere";"Girard_Le_Vigneau_09";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"407138.000000";"1997469.000000";;"407138";"1997469";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2843";"AQIAA0020333";;;"chambres et piliers";"carrière";"carriere";"Pourteau";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"410406.000000";"1998366.000000";;"410406";"1998366";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108741";"AQIAA0020334";;;"chambres et piliers";"carrière";"carriere";"Creuselat";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"409919.000000";"1997704.000000";;"409919";"1997704";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109450";"AQIAA0020335";;;"chambres et piliers";"carrière";"carriere";"Blanchon_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"408976.000000";"1996924.000000";;"408976";"1996924";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106169";"AQIAA0020336";;;"chambres et piliers";"carrière";"carriere";"Blanchon_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-07";"M.BORDONNE";"2009-05-05";"5";"408889.000000";"1996824.000000";;"408889";"1996824";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2571";"AQIAA0020337";;;"chambres et piliers";"carrière";"carriere";"Blanchon_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-08";"M.BORDONNE";"2009-05-05";"5";"408779.000000";"1996813.000000";;"408779";"1996813";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109191";"AQIAA0020338";;;"chambres et piliers";"carrière";"carriere";"Le_Coux_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-08";"M.BORDONNE";"2009-05-05";"5";"408827.000000";"1996735.000000";;"408827";"1996735";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105745";"AQIAA0020339";;;"chambres et piliers";"carrière";"carriere";"Blanchon_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-08";"M.BORDONNE";"2009-05-05";"5";"408858.000000";"1996775.000000";;"408858";"1996775";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108179";"AQIAA0020340";;;"chambres et galeries";"carrière";"carriere";"La_Rulotte";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-08";"M.BORDONNE";"2009-05-05";"5";"408734.000000";"1996765.000000";;"408734";"1996765";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"3625";"AQIAA0020341";;;"chambres et piliers";"carrière";"carriere";"Le_Coux_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-04-08";"M.BORDONNE";"2009-05-05";"5";"408621.000000";"1996697.000000";;"408621";"1996697";"33261";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106292";"AQIAA0020344";;;"chambres et galeries";"carrière";"carriere";"Videau_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"388853.000000";"1985356.000000";;"388853";"1985356";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106051";"AQIAA0020345";;;"chambres et piliers";"carrière";"carriere";"La_Garéjas";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"389060.000000";"1985667.000000";;"389060";"1985667";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108870";"AQIAA0020347";;;"chambres et piliers";"carrière";"carriere";"Videau_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"389015.000000";"1985390.000000";;"389015";"1985390";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2673";"AQIAA0020348";;;"chambres et piliers";"carrière";"carriere";"Peybrun_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"389375.000000";"1985496.000000";;"389375";"1985496";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105944";"AQIAA0020349";;;"chambres et piliers";"carrière";"carriere";"La_Mouline_Peybrun_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"389573.000000";"1985478.000000";;"389573";"1985478";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106285";"AQIAA0020350";;;"chambres et piliers";"carrière";"carriere";"La_Mouline_Peybrun_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"389591.000000";"1985498.000000";;"389591";"1985498";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105909";"AQIAA0020351";;;"chambres et piliers";"carrière";"carriere";"Le_Pin";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"390305.000000";"1985154.000000";;"390305";"1985154";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106204";"AQIAA0020352";;;"chambres et piliers";"carrière";"carriere";"Sauton";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"390859.000000";"1984924.000000";;"390859";"1984924";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108681";"AQIAA0020353";;;"chambres et piliers";"carrière";"carriere";"Chivaley_Noulet";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-27";"5";"391090.000000";"1985180.000000";;"391090";"1985180";"33028";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105646";"AQIAA0020354";;;"chambres et piliers";"carrière";"carriere";"Le_Bélier_Lagardan_La_Chapelle_Saint_Aubin";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"387587.000000";"1955213.000000";;"387587";"1955213";"33060";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105522";"AQIAA0020355";;;"chambres et galeries";"carrière";"carriere";"Brouillère";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-05-04";"M.BORDONNE";"2009-05-12";"5";"386100.000000";"1954299.000000";;"386100";"1954299";"33060";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
